0.902525, 0.566104, 0.428342
0.809171, 0.395903, 0.158310
0.294151, 0.878469, 0.982886
0.348993, 0.415697, 0.469472
0.227090, 0.947087, 0.112175
0.142033, 0.571171, 0.962963
0.558566, 0.024134, 0.658240
0.354126, 0.781831, 0.852361
0.879307, 0.159605, 0.470193
0.893010, 0.803534, 0.311848
0.377758, 0.458935, 0.281856
0.962846, 0.131165, 0.800757
0.179551, 0.990285, 0.800575
0.995718, 0.889673, 0.459866
0.684270, 0.083520, 0.006738
0.211566, 0.374264, 0.105637
0.798915, 0.410434, 0.319753
0.893130, 0.406937, 0.856640
0.785902, 0.417670, 0.019310
0.084825, 0.317369, 0.271488
0.625873, 0.799422, 0.559138
0.374182, 0.335594, 0.990465
0.561644, 0.317775, 0.659513
0.153484, 0.502836, 0.856180
0.606016, 0.397472, 0.096746
0.921160, 0.913201, 0.866473
0.826279, 0.204135, 0.251831
0.823231, 0.537375, 0.781649
0.772476, 0.947396, 0.862343
0.482027, 0.941667, 0.886184
0.402077, 0.691747, 0.214477
0.861943, 0.590054, 0.082273
0.724696, 0.188969, 0.685387
0.301563, 0.838841, 0.880985
0.397921, 0.019195, 0.116490
0.141073, 0.235213, 0.840050
0.947007, 0.417426, 0.779468
0.508678, 0.891490, 0.881165
0.751857, 0.515001, 0.548822
0.636544, 0.902352, 0.681678
0.585985, 0.709240, 0.475093
0.564483, 0.425362, 0.874993
0.242494, 0.529240, 0.965498
0.688762, 0.875692, 0.182350
0.626875, 0.653611, 0.724608
0.426676, 0.960509, 0.328935
0.917815, 0.790503, 0.034747
0.319203, 0.060555, 0.834562
0.824396, 0.507275, 0.708675
0.380535, 0.866399, 0.600435
0.226910, 0.024211, 0.517514
0.042630, 0.601863, 0.897446
0.252029, 0.613024, 0.273164
0.925277, 0.571319, 0.578811
0.070769, 0.888053, 0.262089
0.099346, 0.901949, 0.443144
0.936436, 0.688986, 0.918483
0.886774, 0.014420, 0.937656
0.512719, 0.843765, 0.568583
0.360996, 0.640581, 0.261429
0.739945, 0.206038, 0.650258
0.053595, 0.756252, 0.273740
0.007229, 0.491723, 0.935816
0.336269, 0.049458, 0.972283
0.444062, 0.524807, 0.180973
0.103061, 0.984944, 0.142747
0.717743, 0.145775, 0.055680
0.719484, 0.936654, 0.728356
0.870792, 0.761630, 0.746566
0.397490, 0.570223, 0.581316
0.799836, 0.020481, 0.866359
0.785350, 0.793371, 0.265218
0.856045, 0.494365, 0.170160
0.388029, 0.326251, 0.127659
0.425439, 0.341397, 0.515816
0.637330, 0.746023, 0.777024
0.960742, 0.404358, 0.767012
0.864430, 0.746798, 0.619678
0.817006, 0.971259, 0.220739
0.864871, 0.141109, 0.158700
0.970223, 0.779947, 0.240429
0.133895, 0.672557, 0.159817
0.647438, 0.770928, 0.233688
0.556375, 0.168472, 0.562996
0.491401, 0.479736, 0.867815
0.400541, 0.640458, 0.590013
0.842235, 0.883647, 0.452474
0.850125, 0.140480, 0.971702
0.309597, 0.470475, 0.019177
0.149307, 0.048606, 0.617943
0.094743, 0.444659, 0.620828
0.284486, 0.850307, 0.575069
0.613318, 0.414741, 0.387338
0.214070, 0.748026, 0.377380
0.273559, 0.875462, 0.578223
0.131566, 0.831912, 0.191956
0.735251, 0.987707, 0.239746
0.429473, 0.243673, 0.690811
0.363049, 0.922948, 0.619237
0.665102, 0.337499, 0.745426
0.691554, 0.650143, 0.526223
0.329470, 0.352224, 0.631577
0.633601, 0.948390, 0.719143
0.923696, 0.435113, 0.934525
0.529057, 0.496390, 0.795118
0.262761, 0.922922, 0.155654
0.387657, 0.659744, 0.172452
0.984643, 0.809738, 0.712676
0.311268, 0.531407, 0.582273
0.546336, 0.080330, 0.589771
0.870717, 0.512929, 0.074915
0.061413, 0.625639, 0.996615
0.489135, 0.310081, 0.242855
0.873018, 0.394099, 0.622945
0.773450, 0.383752, 0.057034
0.879485, 0.175878, 0.187008
0.411292, 0.294859, 0.095548
0.127402, 0.420908, 0.152598
0.181669, 0.831849, 0.748429
0.770550, 0.006838, 0.582874
0.831044, 0.554343, 0.241722
0.046808, 0.197538, 0.884256
0.855392, 0.341497, 0.617433
0.754232, 0.761247, 0.616674
0.463677, 0.535852, 0.509153
0.789826, 0.491565, 0.975474
0.336322, 0.331395, 0.089079
0.549304, 0.132634, 0.025368
0.937659, 0.599059, 0.650498
0.444792, 0.937428, 0.249934
0.595037, 0.476461, 0.197203
0.972991, 0.067273, 0.605023
0.867149, 0.795648, 0.201174
0.823971, 0.600728, 0.586809
0.734822, 0.979435, 0.472637
0.547295, 0.686622, 0.072473
0.250714, 0.021560, 0.269416
0.546473, 0.022323, 0.013297
0.668492, 0.868555, 0.309541
0.335385, 0.333911, 0.777303
0.972481, 0.153724, 0.993246
0.413914, 0.396388, 0.794867
0.677725, 0.179793, 0.685694
0.078953, 0.672941, 0.570891
0.846981, 0.112294, 0.454713
0.427517, 0.232868, 0.428080
0.351329, 0.008114, 0.840106
0.599007, 0.885338, 0.046447
0.407716, 0.962239, 0.491202
0.483891, 0.644788, 0.894975
0.579546, 0.881966, 0.332607
0.157974, 0.724402, 0.615016
0.492041, 0.184762, 0.086758
0.818878, 0.284696, 0.835838
0.055891, 0.728646, 0.825098
0.060041, 0.489372, 0.477069
0.621230, 0.109360, 0.863295
0.644903, 0.932024, 0.438801
0.106200, 0.855461, 0.932949
0.189539, 0.883324, 0.487859
0.214629, 0.201426, 0.622224
0.146939, 0.804474, 0.830035
0.626478, 0.872551, 0.597564
0.453773, 0.211100, 0.196878
0.810604, 0.448186, 0.911440
0.065697, 0.831533, 0.577435
0.466794, 0.327956, 0.627413
0.207041, 0.460565, 0.967765
0.694516, 0.477316, 0.210777
0.503888, 0.387068, 0.593533
0.747875, 0.014036, 0.344895
0.686703, 0.491171, 0.054745
0.655255, 0.277974, 0.540962
0.342344, 0.330421, 0.239966
0.340255, 0.436513, 0.660146
0.290010, 0.828199, 0.825122
0.006894, 0.473060, 0.106743
